id	name	price	area	error	where	geotag	deleted	description	url
7699842047	2B/2B, Vaulted Ceilings (3rd Floor Only), Walk In Closets	1704	north seattle	blacklisted_description	1020 112th St SW , Everett, WA	(47.896169, -122.248251)	False	"1020 112th St SW, Everett, WA 98204Welcome home to Timberline Court. Come and see our spacious, newly renovated apartments for rent in Everett, WA, and schedule a tour of Timberline Court Apartments. We have a wide selection of floor plans, including one- and two-bedroom apartments with plenty of room for you and yours to stretch out and relax. Each of our homes comes with a complete appliance package, including a dishwasher, range, oven, and refrigerator, wood-style flooring in common areas, carpeted bedrooms, and of course, the all-important oversized closets giving you a ton of storage space. Got a pet? Ask about our dog-friendly apartments during your tour. When residing in an apartment community, it is important that you choose the right one for your family. This will mean finding a place that offers easy access to everything you need, from shopping and dining to entertainment for young and old alike. You will find the right Everett apartments to meet your needs right here at Timberline Court. We offer a great selection of two- and one-bedroom apartment homes with everything you need, all in a great community. You can enjoy our dog park with a furred companion, take the kids to our onsite playground or enjoy easy access to Silver Lake, local restaurants, or I-5 for longer trips. One visit to our community will help you find a great selection of apartments for rent, whether you desire something for one or require space for a family. Our goal is to exceed all your expectations about apartment living by providing you with a gorgeous home that keeps you close to all you need or want while offering the peace of living outside the hubbub of city life. Whether you want pet-friendly apartments for you and a furred companion or need something larger for your family, Timberline has exactly what you desire. In one quick visit to Timberline Court Apartments in Everett, you will find a great place to live. Our homes offer you a place of peace in a hectic life. Schedule your tour now.Unit Amenities:Garbage DisposalRenovated InteriorsWood Burning Fireplaces (3rd Floor Only)Vaulted Ceilings (3rd Floor Only)PantryWalk In ClosetsDishwasherCeiling FansRefrigerator*In Select HomesCommunity Amenities:Dog ParkPlaygroundOnsite Laundry FacilityAmazon Hub LockersCall:  show contact info
For more information, visit us at: https://livecushwake.com/ei7kmqmz/timberline-court*Equal housing opportunity*"	https://seattle.craigslist.org/see/apa/d/everett-2b-2b-vaulted-ceilings-3rd/7699842047.html
7700439184	Must see 2BR 2BA apt :: Spacious plan :: Large patio :: Modern kitchen	2695	belltown	blacklisted_description	Seattle Waterfront, Belltown, Elliott Avenue	(47.612051, -122.347308)	False	"The Elliott Pointe Apartments offers unique studio, one and two bedroom floor plans to suit your desire for luxury apartment living. Our apartments feature fantastic designer-colored walls, luxury plank floor, and stainless steel kitchen appliances.This apartment features:Fireplace!Spacious pool & courtyardStainless Steel Kitchen AppliancesDesigner Surfaces & Fixtures with Luxury Plank Flooring throughoutLarge patio has sliding glass doors to both the living room and bedroom with extra outside storage unitFull-size Washer/Dryer12 month lease availablePhotos in ad may not be of actual apartment, however we try our best to use photos similar to the floor plan.Come Visit us!Elliott Pointe2226 Elliott AveSeattle, WA 98121https://livecreativejuices.com/z7itvf37/elliott-pointeContact us today to schedule a tour! Call  show contact info
Office Hours Tuesday - Saturday 9:00 AM - 6:00 PMClosed Sunday & MondayPhotos in ad may not be of actual apartment, however we try our best to use photos similar to the floor plan.related search terms ::: Elliott Bay, Pike Place Market, Seattle Waterfront, Bell Street Bridge, Belltown, Seattle Art Institute, highway 5, highway 99, Pier 66"	https://seattle.craigslist.org/see/apa/d/seattle-must-see-2br-2ba-apt-spacious/7700439184.html
7703255790	At Last, This Is What You've Been Searching For	1724	queen anne	blacklisted_description	Queen Anne, South Lake Union	(47.625593, -122.344938)	False	"708 Uptown708 6th Ave N, Seattle, WA, 98109Call Now -  show contact info
 x 39OR Text 39 to  show contact info
 to contact our leasing team.Want more info? See the link below:https://greystar.leasehomenow.com/79b855High End Lifestyle with Low Impact Living. Welcome Home!1 bedroom | 1 bath | 622 square feetFeatures: ✓  A Must See ✓  Energy Star Certified Appliances ✓  Loft, 1 & 2 BR ✓  High Ceilings and Full Windows ✓  Unique Floorplans ✓  Fully Equipped Kitchens w Dishwasher ✓  Abundant Natural Light & AC ✓  Hardwood Floors ✓  Breathtaking Views Of The City* ✓  Washer / Dryer*Select Units*Lower Utility Costs*Water Efficient FixturesCommunity Features: ✓  Great Location ✓  State-Of-The-Art Fitness Center ✓  We Look Forward To Meeting You ✓  Tour Today ✓  Garage Parking Avail ✓  EV Charging Stations ✓  Rooftop Deck w/ Sound System, BBQ, & Views ✓  Pet Friendly*LEED Certified—Constructed With Energy *Efficient Green Materials*Zero Net Carbon Footprint*Rooftop Solar PanelsCommunity Info:Live in the heart of this bustling city, surrounded by irresistible amenities and eco-friendly features. 708 Uptown Apartments brings you an engaging collection of Lower Queen Anne apartments that offer the ideal backdrop for your metropolitan lifestyle. Pets welcome!Spectacular views, entertainment, and incredible leisure spots are just some of the highlights of our community. Relax with the city as your backdrop on our splendid rooftop deck. Enjoy morning strolls along the landscaped paths or pick up your bike from our racks and go out for a ride in town. Our green building comes with every convenience you need, including a resident-only fitness center, onsite parking garage, BBQ grills on our rooftop, recycling services, and convenient freeway access. Call Today!Pet Policy:Cats and dogs are welcome. Two pets per home. Contact the leasing office for more information. Office Hours:Monday-Friday: 10:00AM-5:00PMSaturday: 11:00AM-5:00PM We do not accept Comprehensive Reusable Tenant Screening Reports as defined by and pursuant to RCW 59.18.* Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Pricing and availability are subject to change. Rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.Equal Housing OpportunitySeattle apartments Uptownp9xpa4UbmHuN"	https://seattle.craigslist.org/see/apa/d/seattle-at-last-this-is-what-youve-been/7703255790.html
7694274543	Best views in town! Enjoy life in your new 2 Bed, 1 Bath! 880 Sq Ft	2035	seattle	blacklisted_description	Seattle	(47.503548, -122.33712)	False	"Garden PointeLocated at: 130 SW 112th Street Seattle, WA 98146Featured unit: 2 bed | 1 bath | 880 sq ft Prices start at: $2035/month Call Today!  show contact info
 Your search to find available apartments in Seattle, WA has led you to the right place. Just by clicking on a few buttons you will have a list of our current availabilities at your fingertips. View our photo gallery and catch a glimpse of Seattle living at its finest. 

Schedule a Tour: https://www.gardenpointeapthomes.com/?utm_knock=cl&doorway=scheduleWonderful Amenities!● 24 Hour Availability● 24-Hour Maintenance Guarantee● Courtesy Patrol● Fenced Lot● Fitness Center● Multi Use Room● Online Rent Payments● On-Site Maintenance● Recycling● TV Lounge● Access to Public Transportation● Bilingual Staff● Easy Access to Freeways● Extra Storage● Housing Vouchers Welcome● Online Resident Services● Professional Management● Recreation Room● Security System● Short-term Leasing AvailableApartment Features!● Cable Ready● Carpet● Dining Room● Disposal● Heating● Pantry● Playground● Refrigerator● Tub/Shower● Window Coverings● Balcony/Patio● Discounts Available● Fireplace● Handrails● Sparkling Pool● Vaulted Ceiling● Views● Walk-In Closets● Washer and Dryer in Home● Wheelchair Accessible (Rooms)  show contact info
Hours: Mon - Fri: 9:00 AM - 5:00 PMSaturday: By Appointment Only.  Website: https://www.gardenpointeapthomes.com/?utm_knock=clTerms: 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 12-MonthPet Policy: Pets Welcome Upon Approval.
There will be a $300.00 pet fee required for dogs and cats.
Breed restrictions apply.
Sorry, no aggressive breeds will be allowed.
Service animals are permitted.
Please call our office for more details.Availability and pricing are subject to change dailyEQUAL HOUSING OPPORTUNITYD65A431D94D44A5"	https://seattle.craigslist.org/see/apa/d/seattle-best-views-in-town-enjoy-life/7694274543.html
7697823736	Different views, different sizes, and different prices we have it all!	2035	west seattle	blacklisted_description	Seattle	(47.4995, -122.3603)	False	"Garden PointeLocated at: 130 SW 112th Street Seattle, WA 98146Featured unit: 2 bed | 1 bath | 880 sq ft Prices start at: $2035/month Call Today!  show contact info
 Built on a commitment to our residents, our exceptional standards and services will exceed your expectations. Community features include a fitness center, playground, indoor pool and spa, recreation room, TV lounge, and a clubhouse. We offer a 24-hour maintenance guarantee, covered parking, courtesy patrol, and short-term leasing is available. Call us to schedule a personal tour and let us show you why Garden Pointe Apartments is the best-kept secret in Seattle, WA!

Schedule a Tour: https://www.gardenpointeapthomes.com/?utm_knock=cl&doorway=scheduleWonderful Amenities!● 24 Hour Availability● 24-Hour Maintenance Guarantee● Cabana● Covered Parking● Fenced Lot● Fitness Center● Multi Use Room● Online Rent Payments● On-Site Maintenance● Recycling● Bilingual Staff● Corporate Suites● Discounts Available● Easy Access to Shopping● Housing Vouchers Welcome● Indoor Pool and Spa● Online Resident Services● Professional Management● Recreation Room● Security SystemApartment Features!● Carpet● Ceiling Fans● Deck● Dishwasher● Heating● Oven/Range● Pantry● Playground● Refrigerator● Tub/Shower● Balcony/Patio● Discounts Available● Double Pane Windows● Handrails● Sparkling Pool● Vaulted Ceiling● Views● Walk-In Closets● Washer and Dryer in Home● Wheelchair Accessible (Rooms)  show contact info
Hours: Mon - Fri: 9:00 AM - 5:00 PMSaturday: By Appointment Only.  Website: https://www.gardenpointeapthomes.com/?utm_knock=clTerms: 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 12-MonthPet Policy: Pets Welcome Upon Approval.
There will be a $300.00 pet fee required for dogs and cats.
Breed restrictions apply.
Sorry, no aggressive breeds will be allowed.
Service animals are permitted.
Please call our office for more details.Availability and pricing are subject to change dailyEQUAL HOUSING OPPORTUNITYD65A431D94D44A5"	https://seattle.craigslist.org/see/apa/d/seattle-different-views-different-sizes/7697823736.html
7703253286	Dog Wash Station, Controlled Access Garage, Rooftop Deck with WiFi	2250	capital hill	blacklisted_description	seattle	(47.61541, -122.317894)	False	"Sunset Electric1111 E Pine St, Seattle, WA, 98122See our property details here:https://avenue5.aptfeatures.com/0ch87hCall Now -  show contact info
 x 169OR Text 169 to  show contact info
 to text with us.Feel The Electricity - A LEED Platinum Design1 Bedroom, 1 Bath | Approximately 614 Sq. Ft.Community Info:Sunset Electric was developed with the existing character structure of the Sunset Electric Factory, an automotive building dating back to the early 1900s when the local area was known as “Auto Row.” The development of our community focused on the preservation of the unique characteristics of this automotive building.Our community exposes you to electrifying living in Downtown Seattle at our beautiful, industrial-style property. At Sunset Electric, you can enjoy vibrant amenities, like our rooftop deck, and exceptional city views from your new home. Our loft, studio, and one-bedroom apartments have roomy open floor plans and stylish features, like subway tiles, quartz countertops, and floor-to-ceiling windows.You can also enjoy being within walking distance of Capitol Hill’s lively restaurants, shopping, parks, and entertainment opportunities from your new space. Unit Highlights ✧  Large Walk-In Closets ✧  Ice Makers ✧  A Must See ✧  Vinyl Plank Flooring ✧  Subway Tiling ✧  City Views and Water Views ✧  White Quartz Countertops ✧  Open Concept Floorplans ✧  Floor-To-Ceiling Windows ✧  Stainless Steel Appliances*In Select Units*Central Heat*Courtyard Patios*Direct EntryCommunity Highlights ✧  Tour Today ✧  Dog Wash Station ✧  Controlled Access Garage ✧  Interior Open Air Courtyard ✧  Rooftop Deck with WiFi*Additional Storage Available*100% Walkscore*BBQArea*Smoke Free Building*Reserved ParkingOffice HoursTuesday-Saturday: 10:00AM-4:30PMPet PolicyWe welcome two pets per apartment home. Breed restrictions apply. Please contact leasing office for complete details. Equal Housing Opportunitysg77ShRvG6U"	https://seattle.craigslist.org/see/apa/d/seattle-dog-wash-station-controlled/7703253286.html
7702105877	Washer/Dryer, On-site parking available, Ceiling fans	3295	downtown	blacklisted_description	111 1st Avenue South, Seattle, WA	(47.6036, -122.3256)	False	"Welcome to Terry DennyThe Terry Denny Lofts & Penthouse Apartments in Downtown SeattleThe Terry Denny Apartment Building in downtown Seattle's Pioneer Square artfully combines old and new with unique live / work spaces designed for urban residents. Historic loft apartment interiors with renovated apartment building amenities feature hardwood floors, exposed brick walls, modern kitchens, and generously sized bathrooms. New construction penthouse loft apartments offer private decks with stunning views of Elliott Bay and downtown Seattle, floor-to-ceiling windows and a second level perfect for a home office or bedroom. Building amenities include affordable parking options, community roof top deck, bike storage and on-site storage units. Terry Denny Loft Apartments and Penthouse Apartments are available for rent.The Terry Denny Lofts & Penthouse Apartments are located at 111 First Avenue South in the vibrant and historic Pioneer Square neighborhood, where you’ll find a host of galleries, bookstores, boutiques, restaurants, outdoor spaces and all the amenities that downtown Seattle has to offer.Apartment Features:Washer/DryerDigital cable availableCeiling fans17 foot ceiling heightFloor-to-ceiling windowsFlexible living space with second level upstairs loftConcealed architectural lightingDesigner modern kitchens with above counter lighting, stainless steel backsplash and solid black epoxy countersSpacious white tiled baths feature built-in vanity and large above counter sink basinAppliances include dishwasher, disposal, glass-top range and washer & dryer in each unitOn-site storage units availableHardwood floors11 to 15 foot ceilingsAdditional closet and kitchen cupboard spaceLarge private decks with breathtaking water and city viewsWheelchair accessCommunity Features:On-Site ManagementAvailability 24 HoursBicycle StorageElectronic key card access to buildingOn-site parking availableOpen flexible living spacesOriginal millworkExposed brick wallsFive-panel oversized mahogany slider doorsHistoric landmark buildingAdditional parking available at nearby garage, with special discounted monthly rates for residentsStainless steel elevatorCommunity roof top deck with Elliott Bay view and gas grillGarageHistoric BuildingCall:  show contact info
For more information, visit us at: https://samis-living.com/f4jwmw7o/terry-denny*Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Please contact us today for the most up to date information!"	https://seattle.craigslist.org/see/apa/d/seattle-washer-dryer-on-site-parking/7702105877.html
7700468386	This is the place you've been looking for! 1 BD / 1 BA!	1675	south seattle	blacklisted_description	Seattle	(47.564714, -122.313561)	False	"Harlow Heights Apartments 4351 15th Ave S Seattle, WA 98108  show contact info
 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Rental Size:  1 BR - 1 BA - 520 - 524 sq ft  Per Month: $1675  Lease Length: 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  Welcome home to Harlow Heights. A contemporary community in the heart of Seattle, Washington. Our prime location places you near Lake Washington, Jefferson Park Golf Course, and Interstate 5. Enjoy easy access to shopping, family eateries, local shops, and entertainment hots spots.

Schedule a Tour: http://www.harlowheights.com/?utm_knock=cl&doorway=schedule. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Features and Amenities: ✓ Controlled Access✓ Courtyard✓ Gated Access✓ Concierge✓ Elevator✓ Sundeck. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . This Unit Comes With: ✓ Cable Ready✓ Disability Access✓ Disposal✓ Eat-in Kitchen✓ Microwave✓ Oven✓ Storage Units✓ Tub/Shower✓ Vinyl Flooring✓ Window Coverings✓ All-electric Kitchen✓ Balcony or Patio in Select Homes✓ Central Air and Heating✓ Concierge✓ Double Pane Windows✓ Double Vanities✓ Island Kitchen✓ Massive Windows✓ Views Available✓ Walk-in Closets in Select Units. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Call us for more information! --  show contact info
 -- Website: http://www.harlowheights.com/?utm_knock=clPets: Pets Welcome Upon Approval.
Maximum adult weight is 20 pounds.
One pet allowed per household.
Pet deposit is $250.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  Availability and pricing are subject to change dailyEQUAL HOUSING OPPORTUNITY2FC80CD641C740"	https://seattle.craigslist.org/see/apa/d/seattle-this-is-the-place-youve-been/7700468386.html
7699469389	Don't wait! This spacious 1 bed, 1 bath will go fast! 520 Sq Ft!	1675	south seattle	blacklisted_description	Seattle	(47.564714, -122.313561)	False	"Welcome to Harlow Heights Apartments!4351 15th Ave S Seattle, WA 98108Rental Size: 1 BR - 1 BA - 520 - 524 sq ft | Per Month: $1675 | Lease Length: 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month show contact info
Welcome home to Harlow Heights. A contemporary community in the heart of Seattle, Washington. Our prime location places you near Lake Washington, Jefferson Park Golf Course, and Interstate 5. Enjoy easy access to shopping, family eateries, local shops, and entertainment hots spots.

Schedule a Tour: http://www.harlowheights.com/?utm_knock=cl&doorway=schedule  Our community features:   ❖ Controlled Access❖ Courtyard❖ Gated Access❖ Concierge❖ Elevator❖ Sundeck  Our unit features: ❖ Cable Ready❖ Disability Access❖ Dishwasher❖ Eat-in Kitchen❖ Microwave❖ Oven❖ Storage Units❖ Tub/Shower❖ Vinyl Flooring❖ Window Coverings❖ All-electric Kitchen❖ Balcony or Patio in Select Homes❖ Breakfast Bar in Select Homes❖ Concierge❖ Double Pane Windows❖ Double Vanities❖ Island Kitchen❖ Massive Windows❖ Views Available❖ Walk-in Closets in Select Units   Contact us for more information! --  show contact info
 --Our Pet-Policy: Pets Welcome Upon Approval.
Maximum adult weight is 20 pounds.
One pet allowed per household.
Pet deposit is $250.Website: http://www.harlowheights.com/?utm_knock=clAvailability and pricing are subject to change dailyEQUAL HOUSING OPPORTUNITY2FC80CD641C740"	https://seattle.craigslist.org/see/apa/d/seattle-dont-wait-this-spacious-bed/7699469389.html
7699028456	You'll love our amazing community! Highly desirable neighborhood!	2045	seattle	blacklisted_description	Seattle	(47.73182, -122.296413)	False	"3030 Lake City Visit our community today! 3030 NE 143rd St Seattle, WA 981252 weeks off if you move in by December 20th!Unit Rates:  $2045/month Unit Type: 2-BR 1-BA Unit Size: 930 sq ftLease Terms: 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-MonthPet Policy: 2 pets per apartment home 
- $50 pet rent per pet 	
- $200 refundable deposit per pet 
The following breed restrictions apply - Akita, Alaskan Malamute, Chow, Dalmatian, Doberman Pinscher, German Shepherd, Great Dane, Husky, Rottweiler, Saint Bernard, Wolf Dog Hybrids and all Pit Bull breeds.What you’ll find in our community: ❖ Courtyard❖ Laundry Facilities❖ Maintenance on site❖ Renters Insurance Program❖ Reserved Parking❖ Smoke Free❖ Dog Run With Wash Station❖ Fire Pit❖ Green Building❖ Online Services❖ Outdoor Lounge With Gas BBQ❖ Package Concierge❖ Walking Distance To Bus LinesDescription: 3030 Lake City offers studio, one- and two-bedroom apartment homes with a certified Green renovation offering energy efficient improvements, reduced utility bills and improved building performance. Residents enjoy beautiful kitchens with quartz countertops, new shaker-style cabinets, stainless steel appliances, wood-style flooring throughout the kitchen and living room, washer and dryers in select homes, and designer carpet in the bedrooms. Community amenities include our dog run, luxury style outdoor lounge with gas barbecues and a fire pit. Stop by for a tour and see why 3030 Lake City is a fantastic place to call home.This unit comes with: ❖ Cable Ready❖ Carpet❖ Heating❖ High Speed Internet Access❖ Linen Closet❖ Over-sized Windows❖ Range❖ Recycling❖ Refrigerator/Freezer❖ Separate Dining Areas in Select Units❖ Breakfast Bar in select homes❖ Dishwasher & Disposal❖ Eat-in Kitchen❖ Efficient Stainless Steel Appliances❖ Faux Wood Flooring❖ Private Patio or Balcony❖ Quartz Countertops❖ Storage Space in Select Units❖ Walk-In Closets in Select Units❖ Washer/dryer In Select HomesCall or visit our website to schedule a personal tour! Office Phone:  show contact info
Mon - Fri: 9:00 AM - 6:00 PM Website: https://www.3030lakecity.com?rcstdid=MzM=-dkCsfkCKtXI=EQUAL HOUSING OPPORTUNITYA7A8D2026F7E43"	https://seattle.craigslist.org/see/apa/d/seattle-youll-love-our-amazing/7699028456.html
7702018824	Newly Renovated 1 bedroom apartment home, Jan Move In Ready!	1995	northgate	blacklisted_description	Seattle	(47.69492, -122.317338)	False	"9100 Roosevelt Apartments #204

- 695 sq ft 1 bedroom NEWLY renovated
- W/D
- Dishwasher
- Microwave
- Private Covered Balcony
- Laminate Hardwood Flooring 
- Granite Countertops
- Building Elevator
- Reserved Parking

SCHEDULE TOUR ONLINE:
https://showmojo.com/l/81d3df3071

Call or Text for a Tour - 𝟐𝟎𝟔-𝟒𝟗𝟓-𝟑𝟐𝟐𝟖"	https://seattle.craigslist.org/see/apa/d/seattle-newly-renovated-bedroom/7702018824.html
7700174435	Move In ASAP *Limited Time Move In Special: One Month Free Rent*	1995	burien	blacklisted_description	Seattle/Burien	(47.494674, -122.333906)	False	"Alcove12037 1st Ave S Seattle, WA 98168Pricing: $1995/Month*Bedrooms: 2  Bathrooms: 1 Square Footage: 883 sq ft show contact info
 Features in this apartment home:● Balcony or patio● Cable ready● Carpeted floors● Refrigerator● In Unit Washer & Dryer● Quartz countertops in Select Homes● Stainless Steel Appliances● Vinyl FlooringAbout the community:  Come home to the lifestyle you have been searching for at The Alcove Apartments in Burien, Washington. Our pet-friendly community is perfectly situated walking distance to downtown Burien and 15 minutes from downtown Seattle giving you easy access to shopping, entertainment, and the Puget Sound waterfront nearby. In addition, there are numerous parks and trails, all close by. Come see for yourself why The Alcove Apartments should be your next new home.

Schedule a Tour: https://www.liveatalcove.com/?utm_knock=cl&doorway=schedule Amenities at our property:● Covered parking● Public Transportation● Secure building access● Easy access to public transportation● Easy access to shopping● Luxor package lockers-Coming soonAdditional information:Terms: 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-MonthPets: Pets are Welcome Upon Approval. Please call the office for details.Website: https://www.liveatalcove.com/?utm_knock=clPhone:  show contact info
 *Prices are subject to change without notice Availability and pricing are subject to change dailyEQUAL HOUSING OPPORTUNITYEFAF494B822646D"	https://seattle.craigslist.org/see/apa/d/seattle-move-in-asap-limited-time-move/7700174435.html
7700181019	$1695/ Month ** 1 Bedroom 1 Bathroom Apartment! Call Today To Tour!	1695	burien	blacklisted_description	Seattle/Burien	(47.494681, -122.333896)	False	"Alcove 12037 1st Ave S Seattle, WA 98168  show contact info
 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Rental Size:  1 BR - 1 BA - 660 sq ft  Per Month: $1695  Lease Length: 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  Come home to the lifestyle you have been searching for at The Alcove Apartments in Burien, Washington. Our pet-friendly community is perfectly situated walking distance to downtown Burien and 15 minutes from downtown Seattle giving you easy access to shopping, entertainment, and the Puget Sound waterfront nearby. In addition, there are numerous parks and trails, all close by. Come see for yourself why The Alcove Apartments should be your next new home.

Schedule a Tour: https://www.liveatalcove.com/?utm_knock=cl&doorway=schedule. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Features and Amenities: ◾ Covered parking◾ Public Transportation◾ Secure building access◾ Easy access to public transportation◾ Easy access to shopping◾ Luxor package lockers-Coming soon. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . This Unit Comes With: ◾ Balcony or patio◾ Cable ready◾ Carpeted floors◾ Refrigerator◾ In Unit Washer & Dryer◾ Quartz countertops in Select Homes◾ Stainless Steel Appliances◾ Vinyl Flooring. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Call us for more information! --  show contact info
 -- Website: https://www.liveatalcove.com/?utm_knock=clPets: Pets are Welcome Upon Approval. Please call the office for details.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  Availability and pricing are subject to change dailyEQUAL HOUSING OPPORTUNITYC608C7F0825441A"	https://seattle.craigslist.org/see/apa/d/seattle-1695-month-bedroom-bathroom/7700181019.html
7702138277	Enjoy the comfort of your new 1 bed / 1 bath! Washer/dryer included!	1605	shoreline	blacklisted_description	Shoreline - Shoreline Park and Ride	(47.7377, -122.3431)	False	"RENT: $1605 - $2230/Month | SIZE: 656 - 721 sq ft | BEDROOMS: 1 | BATHROOMS: 1LEASE TERMS: 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-MonthMove-In Special! Up to 2 Months FREE on select homes. Lease terms apply. Please contact the leasing office for details!ABOUT COMMUNITY: The resident clubhouse is spacious with natural light and impeccably decorated and offers a twenty-four-hour fitness studio. Controlled access gives you peace of mind, and garage parking is available under the building.Pet Policy: Limit 2 Pets Per Home. 

1 Pet - $30 Pet Rent per month, $200 Pet Deposit (Refundable), $200 Pet Fee (Non-Refundable). Breed Restrictions Apply.UNIT FEATURES:   − Cable Ready− Carpeting− Dishwasher− Disposal− High Speed Internet Access− Ice Maker− Range− Refrigerator− Wheelchair Access− Window Coverings− Extra Storage− In Unit Washer & Dryer− Large Closets− Microwave− Patio/Balcony− Stainless Steel Appliances in Select Homes− Storage Units− Upgraded Homes AvailableCOMMUNITY FEATURES: − BBQ/Picnic Area− Clubhouse− Elevator− Garage− Maintenance on site− Office Staff On-site− Smoke Free− Sparkling Pool− Fitness Center with Free Weights− Package Service− Recreation Room− ViewCONTACT US TODAY!Echo Lake Apartment Homes1150 N 192nd St  Shoreline, WA 98133Phone:  show contact info
Mon - Fri: 10:00 AM - 6:00 PMSat: 10:00 AM - 5:00 PMWebsite: https://www.echolakeapartments.com/?utm_source=craigslist Photos may not be of the actual unit.EQUAL HOUSING OPPORTUNITYSPRCL3055AB139242384FC"	https://seattle.craigslist.org/see/apa/d/seattle-enjoy-the-comfort-of-your-new/7702138277.html
7702131809	Echo Lake Apartment Homes - 1 Bed, 1 Bath, Beautiful landscape views	1605	shoreline	blacklisted_description	Shoreline - Shoreline Park and Ride	(47.767635, -122.345261)	False	"Echo Lake Apartment Homes1150 N 192nd St Shoreline, WA 98133A wonderful home in Shoreline is waiting for you!We currently have a gorgeous 1 bedroom 1 bathroom renting for $1605 - $2230 per month. This unit comes with 656 - 721 sq ft. The resident clubhouse is spacious with natural light and impeccably decorated and offers a twenty-four-hour fitness studio. Controlled access gives you peace of mind, and garage parking is available under the building.Move-In Special! Up to 2 Months FREE on select homes. Lease terms apply. Please contact the leasing office for details!Community Highlights:✓ BBQ/Picnic Area✓ Clubhouse✓ Elevator✓ Garage✓ Maintenance on site✓ Office Staff On-site✓ Smoke Free✓ Sparkling Pool✓ Fitness Center with Free Weights✓ Package Service✓ Recreation Room✓ ViewUnit Highlights:✓ Cable Ready✓ Carpeting✓ Dishwasher✓ Disposal✓ High Speed Internet Access✓ Ice Maker✓ Range✓ Refrigerator✓ Wheelchair Access✓ Window Coverings✓ Extra Storage✓ In Unit Washer & Dryer✓ Large Closets✓ Microwave✓ Patio/Balcony✓ Stainless Steel Appliances in Select Homes✓ Storage Units✓ Upgraded Homes AvailableContact:  show contact info
 Website: https://www.echolakeapartments.com/?utm_source=craigslistLeasing Options: 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-MonthPet Policy: Limit 2 Pets Per Home. 

1 Pet - $30 Pet Rent per month, $200 Pet Deposit (Refundable), $200 Pet Fee (Non-Refundable). Breed Restrictions Apply. Photos may not be of the actual unit. EQUAL HOUSING OPPORTUNITYSPRCL3055AB139242384FC"	https://seattle.craigslist.org/see/apa/d/seattle-echo-lake-apartment-homes-bed/7702131809.html
