id	name	price	area	error	where	geotag	deleted	description	url	in_geofence
7714203580	Sky lounge, Stainless steel appliances, Quartz countertops	2727	queen anne		South Lake Union	(47.630726, -122.342338)	False	"Leeward1305 Dexter Street, Seattle, WA, 98109Call Now -  show contact info
 x 103OR Text 103 to  show contact info
 for more information.Need more information? Copy this link:https://greystar.leasehomenow.com/w27qb8Up to One Month Free on Select Homes! 1 bedroom | 1 bath | 820 square feetFeatures: ✓  Oversized windows with roller shades ✓  Quartz countertops ✓  Stainless steel appliances ✓  Two palettes of interior finishes ✓  Wood style plank flooring ✓  Open concept with one, one plus den and two bedroom floor plans ✓  Air conditioning available ✓  Full size washer/dryerCommunity Features: ✓  Roof decks with expansive views of Lake Union ✓  Roof-top bark park ✓  High-tech gaming room ✓  Pet spa ✓  Resident lounge ✓  Fitness center ✓  100% smoke-free ✓  e-business center, conference room ✓  Spin studio ✓  Easy transit access ✓  Sky loungeCommunity Info:Urban living as vibrant and alive as its surroundings. Leeward offers open concept one, one plus den and two bedroom floor plans with modern interiors and designer finishes. Conveniently located in the revitalized neighborhood of South Lake Union, distinctive for its live-work-play culture, Leeward offers all the conveniences of a connected community. Leeward is just minutes from major employers, transit options, Lake Union waterfront, shopping, dining and nightlife. Pet Policy:Pet friendly, fees and restrictions apply. Income Requirements:Income needs to be 3x the monthly rental rate.We also require a rental history verification.Office Hours:Mon - Fri 9 AM - 6 PMSat & Sun 10 AM - 5 PM  Follow this link to review our screening criteria:https://thegreystar.com/files/Leeward_Greystar.pdf  We do not accept Comprehensive Reusable Tenant Screening Reports as defined by and pursuant to RCW 59.18.* Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Pricing and availability are subject to change. Rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.Equal Housing OpportunityXuBl1jXTr4"	https://seattle.craigslist.org/see/apa/d/seattle-sky-lounge-stainless-steel/7714203580.html	True
7713110611	2 Bed / 2 Bath. We welcome your pets! Ask about our pet policy!	2560	belltown		Seattle - Belltown	(47.63832, -122.349538)	False	"The Shelby Leasing Office:  2201 4th Ave Seattle, WA 98121 show contact info
Take a look at what The Shelby has to offer! Have you been looking for immaculate apartment home living in Seattle, WA? Congratulations, you've found it! The Shelby offers all the comforts of home in a pristine setting that is second to none. Our apartment community is nestled in the heart of Seattle, Washington, where everything you love is just a short drive away. We are ideally located right around the corner from local shopping, dining, and entertainment. It's time to pamper yourself with the lifestyle you deserve!

Schedule a Tour: https://www.theshelby.com/?utm_knock=cl&doorway=scheduleRental Information: 2 Bedroom / 2 Bathroom / 969 sq ft / $2560/Month  Lease Terms: Variable, MonthlyApartment Amenities:❖ Cable Ready❖ Ceiling Fans❖ Den in Select Units❖ Dining Room❖ Dishwasher❖ Disposal❖ Heating❖ Microwave❖ Range❖ Wi-Fi❖ Carpeted Floors❖ Eat-in Kitchen❖ French Doors in Select Units❖ Granite Countertops❖ Hardwood Floors❖ High Speed Internet Access❖ Refrigerator❖ Walk-In Closets❖ Washer and Dryer in Home❖ Window CoveringsAdditional Information:❖ Bike Racks❖ Clubhouse❖ Courtyard❖ Elevator❖ Extra Storage❖ Lounge❖ Package Service❖ Sundeck❖ Butterfly MX Video Callbox❖ Conference Center with Wi-Fi❖ Controlled Access❖ Controlled Access Gates❖ Health Club Discount❖ Laundry Facilities❖ Luxer One Package Lockers❖ Maintenance on site❖ Picnic Area With Barbecue❖ State-of-the-art Fitness Center Leasing Hours: Mon - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 6:00 PM show contact info
Pet Policy: Life is PAWSOME here. Relax in comfort with your furry friend at your side! Pets Welcome Upon Approval. Breed restrictions apply. Limit of 2 pets per home. Pet deposit is $250 per pet. Monthly pet rent of $50 will be charged per pet. Website: https://www.theshelby.com/?utm_knock=cl Availability and pricing are subject to change daily EQUAL HOUSING OPPORTUNITY1CE92AC61BB644B"	https://seattle.craigslist.org/see/apa/d/seattle-bed-bath-we-welcome-your-pets/7713110611.html	True
7714195717	4 Weeks Free - Your New Corner 2bd/2b with NE Views	3365	ballard		BALLARD!	(47.669563, -122.38464)	False	"Book online at http://commonsatballard.com/tour
Description
*** Limited Time Look & Lease Special: Receive $500 rent credit if you lease within 48 hours after touring! ***

From spacious townhomes facing Ballard Commons Park to minimalist studio spaces with views of the city, The Commons at Ballard has smart, modern floorplans to fit a variety of lifestyles. Each residence has been optimized for high-end comfort, health, and efficiency.The Commons at Ballard was designed to be a flexible community for individuals and teams to flourish. It’s a place to live, a place to work, and a place to interact. Both the private and shared amenities contribute to an optimal balance of interactivity and sustainable living, alongside relaxation and privacy.Built with sustainability in mind, The Commons allows residential, office, and essential retail to work together within the same resource conscious footprint. The community was designed to meet LEED Platinum level certification – the highest level of design and construction performance under the U.S. Green Building Council. Life here is all about efficiency, in more ways than one.* Photos may represent similar units.
Details
Availability date: Now!
Pets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)
Pet notes: We allow up to 2 pets per apartment, dogs and cats only.

Restricted Breeds Include: Pit Bull, Doberman Pinscher, Rottweiler, and German Shepherd.
Security Deposit: $300
Leasing options: 7 months,9 months,9+ months,12+ months
Leasing notes: Free gym membership included!
Application fee: $60 per person
Amenities
Included in Utilities Cost: (none)
Utilities Cost: Depends on usage
Laundry: In Unit, Full Size
Parking type: Garage, Electric Vehicle Charging 
Parking notes: $185/month controlled access garage
Appliances: Dishwasher, Refrigerator, Garbage disposal, Microwave, Range/Oven
Exterior: Rooftop Lounge
Heating/cooling: Central AC, Air conditioning, Double pane / Storm windows, Central Heat
Wiring: Cable-ready, High-speed internet, Intercom system
Facilities and Recreation: Clubhouse, Barbecue, Indoor/Outdoor Rooftop Lounge, Movie/Entertainment Room, Custom Bar, Free Membership to Fitness Center
Security and Access: Elevator, Controlled access, Gated entry, Disability access
Views: City, Mountain, Water, Park
Additional features: Hardwood floor, Granite countertop, Fireplace, Non-Smoking Property, Built-in Storage
Offered by:
Blanton Turner
Equal Housing Opportunity"	https://seattle.craigslist.org/see/apa/d/seattle-weeks-free-your-new-corner-2bd/7714195717.html	True
7714195001	Don't Miss Out On This 2x1 Loft Style Home.	3392	queen anne		Seattle	(47.6339, -122.3476)	False	"This is a 2 Bedroom, 2 Bath, Approximately 1090 Sq. Ft. Interested in more information? Visit link below:https://thrive.touraptnow.com/92iw88Call Now -  show contact info
 x 61Smart. Small. Stylish.Community Info:Orion is a boutique hideaway at the intersection of all things South Lake Union. Across from Denny Park, two blocks from Whole Foods, in the middle of everything that’s anything.Features: ‣  Patios* ‣  A/C*  ‣  Quartz Countertops ‣  Custom Built In Closets ‣  14 Ft Ceiling ‣  Tile Kitchen Backsplash ‣  Stainless Steel Appliances ‣  Walk In Closets*In Select HomesCommunity Amenities: ‣  Roof Top Deck with BBQ ‣  Pet Friendly w/Dog Relief Area ‣  Corner Unit ‣  Parking Garage ‣  Retail ‣  Fitness Center ‣  7th Floor Community Lounge ‣  Lobby Lounge ‣  Club Room ‣  Package Locker System ‣  South ViewPet Policy:Dog and Cats Allowed. Office Hours:Wednesday & Friday:9:00AM-6:00PMTuesday & Thursday 10:00AM-6:00PMSaturday & Sunday:10:00AM-5:00PMOrion910 John St, Seattle, WA, 98109Photos and/or floor plans shown are representational and may not depict the exact layout or features of the available unit. If currently occupied, the individual unit you've selected may not be available to tour. Please contact our leasing team with any questions.Equal Housing Opportunity1kh8eI43YD"	https://seattle.craigslist.org/see/apa/d/seattle-dont-miss-out-on-this-2x1-loft/7714195001.html	True
7714192775	4 WEEKS FREE ON A 1X1 HOME W/ AC!	2840	queen anne		Seattle	(47.6339, -122.3476)	False	"Orion910 John St, Seattle, WA, 98109Need more information? Copy this link:https://thrive.touraptnow.com/09u01oCall Now -  show contact info
 x 60Smart. Small. Stylish.1 Bedroom, 1 Bath | Approximately 672 Sq. Ft.Community Info:Orion is a boutique hideaway at the intersection of all things South Lake Union. Across from Denny Park, two blocks from Whole Foods, in the middle of everything that’s anything. Unit Highlights ✧  Patios* ✧  A/C*  ✧  Stainless Steel Appliances ✧  Tile Kitchen Backsplash ✧  14 Ft Ceiling ✧  Walk In Closets ✧  Quartz Countertops ✧  Custom Built In Closets*In Select HomesCommunity Highlights ✧  7th Floor Community Lounge ✧  Pet Friendly w/Dog Relief Area ✧  Package Locker System ✧  Retail ✧  Corner Unit ✧  South View ✧  Club Room ✧  Roof Top Deck with BBQ ✧  Parking Garage ✧  Fitness Center ✧  Lobby LoungeOffice HoursWednesday & Friday:9:00AM-6:00PMTuesday & Thursday 10:00AM-6:00PMSaturday & Sunday:10:00AM-5:00PMPet PolicyDog and Cats Allowed. Photos and/or floor plans shown are representational and may not depict the exact layout or features of the available unit. If currently occupied, the individual unit you've selected may not be available to tour. Please contact our leasing team with any questions.Equal Housing OpportunityDltp79SdTHD8"	https://seattle.craigslist.org/see/apa/d/seattle-weeks-free-on-1x1-home-ac/7714192775.html	True
7714190577	5 Weeks Free - Popular Modern 1bd/1b	2630	ballard		5621 22nd Avenue NW Seattle, WA	(47.669563, -122.38464)	False	"To schedule a tour
Book online at http://commonsatballard.com/tour
Description
*** Lease within 48 hours after touring for $500 rent credit!!! *** From spacious townhomes facing Ballard Commons Park to minimalist studio spaces with views of the city, The Commons at Ballard has smart, modern floorplans to fit a variety of lifestyles. Each residence has been optimized for high-end comfort, health, and efficiency.The Commons at Ballard was designed to be a flexible community for individuals and teams to flourish. It’s a place to live, a place to work, and a place to interact. Both the private and shared amenities contribute to an optimal balance of interactivity and sustainable living, alongside relaxation and privacy.Built with sustainability in mind, The Commons allows residential, office, and essential retail to work together within the same resource conscious footprint. The community was designed to meet LEED Platinum level certification – the highest level of design and construction performance under the U.S. Green Building Council. Life here is all about efficiency, in more ways than one.* Photos may represent similar units.
Details
Availability date: 02.06.2024
Pets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)
Pet notes: We allow up to 2 pets per apartment, dogs and cats only.

Restricted Breeds Include: Pit Bull, Doberman Pinscher, Rottweiler, and German Shepherd.
Security Deposit: $300
Leasing options: 7 months,9 months,9+ months,12+ months
Leasing notes: Free gym membership included!
Application fee: $60per person
Amenities
Included in Utilities Cost: (none)
Utilities Cost: Depends on usage
Laundry: In Unit, Full Size
Parking type: Garage, Electric Vehicle Charging 
Parking notes: $185/month controlled access garage
Appliances: Dishwasher, Refrigerator, Garbage disposal, Microwave, Range/Oven
Exterior: Rooftop Lounge
Heating/cooling: Central AC, Air conditioning, Double pane / Storm windows, Central Heat
Wiring: Cable-ready, High-speed internet, Intercom system
Facilities and Recreation: Clubhouse, Barbecue, Indoor/Outdoor Rooftop Lounge, Movie/Entertainment Room, Custom Bar, Free Membership to Fitness Center
Security and Access: Elevator, Controlled access, Gated entry, Disability access
Views: City, Mountain, Water, Park
Additional features: Hardwood floor, Granite countertop, Fireplace, Non-Smoking Property, Built-in Storage
Offered by:
Blanton Turner
Equal Housing Opportunity"	https://seattle.craigslist.org/see/apa/d/seattle-weeks-free-popular-modern-1bd-1b/7714190577.html	True
7714179373	Newly Renovated - Space Needle View	2495	eastlake		Eastlake	(47.63775, -122.325554)	False	"Welcome to our stunning 2bed apartment located in the heart of Seattle's vibrant Eastlake neighborhood with VIEWS OF the Spaceneedle. The WALK SCORE is 88 and considered a walkers paradise being under .25 miles from Lake union, and having 7 coffee shops, 15 restaurants, 4 grocery stores and more also within a .25 mile radius. The asset is PET FRIENDLY and within a .25 mile distance to 5 public parks. 

The unit itself is currently undergoing a COMPLETE RENOVATION. The renovation will greet you with its modern design with a touch of rich classic feel with beautiful heightened and curved ceilings including original wooden accents. The kitchen boasts new stainless steel appliances and beautiful new stone countertops, perfect for preparing delicious meals. With the convenience of free laundry facilities, you can say goodbye to trips to the laundromat.  

Whether you're exploring the local art scene or enjoying a leisurely stroll along the nearby parks, there is always something exciting to do. Don't miss out on this incredible opportunity to live in a beautifully modernized classic in one of Seattle's most sought-after neighborhoods. 

Also, get to know our VERY FRIENDLY management team where our tenants are considered FAMILY. We're here to take care of them every step of the way, understanding that life happens and everyone has unique needs to make this beautifully renovated space their home. We genuinely appreciate your interest in calling this asset your home and look forward to meeting you.

Features Include:
Lake Union & Down Town Seattle Views
2 Bedroom
1 bathroom
Approximately 750 sq ft
Vinyl plank flooring
Granite countertops
Stainless steel appliances
Dishwasher
New light fixtures throughout
FREE Laundry onsite
Off-Street parking
Pets negotiable with pet rent
$125 per person for wsg
Tenant pays electricity
Electric heat
No smoking
12 month lease
Rent $2495
Deposit $2495"	https://seattle.craigslist.org/see/apa/d/seattle-newly-renovated-space-needle/7714179373.html	True
7712761079	Private Entry, BBQ/Picnic Area, Close to Public Transportation	2207	green lake		Green Lake	(47.678804, -122.325617)	False	"6900 East Green Lake Way N, Seattle, WA 98115Unit Amenities:Huge Walk-In ClosetsWasher & Dryer in Every UnitCable ReadyHardwood FloorsHigh CeilingsNookPartial Lake ViewLive-Work HomesNatural LightWindow Coverings*In Select HomesCommunity Amenities:Short Term LeasesViews of Green LakeWiFi Access in Common AreasOnsite Office Team 7 Days a WeekGreen BuildingSteps from Green LakeCall:  show contact info
For more information, visit us at: https://livecushwake.com/ncsktptt/circa-greenlake*Equal housing opportunity*"	https://seattle.craigslist.org/see/apa/d/seattle-private-entry-bbq-picnic-area/7712761079.html	True
7711276541	Just what you're looking for! 1 Bed / 1 Bath. Come and see!	2320	university district		Seattle	(47.655738, -122.317819)	False	"Welcome to Augusta Apartments Rental Information  Pricing: $2320 - $3130/Month | 1 Bedroom 1 Bath | 632 sq ftLease Term: VariableMove-In Special: 4 weeks free on all available homes! Lease terms and restrictions may apply. Please contact the leasing office for more information and book your tour with us today!Apartment Amenities   ● Deck● Dishwasher● Disposal Chutes/Trash Compactor● Double Pane Windows● Island Kitchen● Microwave● Pantry● Smoke Free● Stainless Steel Appliances● Walk-In Closets● ADA● Composting and Recycle● Courtyard View● Guest Apartment● Hardwood Floors● In Unit Washer & Dryer● Instant Hot Water● Storage Space● Walk-In Closets● Washer And DryerCommunity Features  ● 24 Hour Availability● Bike Storage● Business Center● Controlled Access● Fitness Center● Game Room● Lounge● Pet Washing Station● Self-Guided Tours● Sport Court● 24-Hour Emergency Maintenance● Basketball Court● Composting and Recycle● Conference and Study Rooms● Fitness Center with Free Weights● Lake Union Views● Online Services● Resident Lounge and Theater Room● Self-Guided Tours● Volleyball CourtAbout CommunityDescription: Our prime location, just steps away from UW, at 41st and Roosevelt in Seattle's U-District is known for its selection of trendy restaurants, shops, pubs, and coffee houses? Augusta's vibe is an appealing mix of vibrant technology and Zen-like tranquility. Browse through our website to learn more about Augusta Apartments then contact us today to set up a tour.  Location: 4041 Roosevelt Way NE  Seattle, WA 98105  show contact info
Office Hours: Mon - Fri: 10:00 AM - 6:00 PMSat: 10:00 AM - 5:00 PMAdditional InformationPet Policy: For complete Breed Restrictions, please see the Important Links section on our website.Augusta Apartments is a pet friendly community. We allow two (2) pets max per household. $50/pet monthly pet rent and a $500 pet deposit. For complete Breed Restrictions, please see the Important Links section on our website. Website: https://home.securityproperties.com/augusta/?utm_source=craigslistEQUAL HOUSING OPPORTUNITYSPRCL11E947B93E014B4EF"	https://seattle.craigslist.org/see/apa/d/seattle-just-what-youre-looking-for-bed/7711276541.html	True
7711811428	1 Bed / 1 Bath. We welcome your pets! Ask about our pet policy!	2158	belltown		Seattle - Belltown	(47.63832, -122.349538)	False	"The Shelby Leasing Office:  2201 4th Ave Seattle, WA 98121 show contact info
Take a look at what The Shelby has to offer! Have you been looking for immaculate apartment home living in Seattle, WA? Congratulations, you've found it! The Shelby offers all the comforts of home in a pristine setting that is second to none. Our apartment community is nestled in the heart of Seattle, Washington, where everything you love is just a short drive away. We are ideally located right around the corner from local shopping, dining, and entertainment. It's time to pamper yourself with the lifestyle you deserve!

Schedule a Tour: https://www.theshelby.com/?utm_knock=cl&doorway=scheduleRental Information: 1 Bedroom / 1 Bathroom / 610 sq ft / $2158/Month  Lease Terms: Variable, MonthlyApartment Amenities:➢ Cable Ready➢ Ceiling Fans➢ Den in Select Units➢ Dining Room➢ Dishwasher➢ Disposal➢ Heating➢ Microwave➢ Range➢ Wi-Fi➢ Carpeted Floors➢ Eat-in Kitchen➢ French Doors in Select Units➢ Granite Countertops➢ Hardwood Floors➢ High Speed Internet Access➢ Refrigerator➢ Walk-In Closets➢ Washer and Dryer in Home➢ Window CoveringsAdditional Information:➢ Bike Racks➢ Clubhouse➢ Courtyard➢ Elevator➢ Extra Storage➢ Lounge➢ Package Service➢ Sundeck➢ Butterfly MX Video Callbox➢ Conference Center with Wi-Fi➢ Controlled Access➢ Controlled Access Gates➢ Health Club Discount➢ Laundry Facilities➢ Luxer One Package Lockers➢ Maintenance on site➢ Picnic Area With Barbecue➢ State-of-the-art Fitness Center Leasing Hours: Mon - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 6:00 PM show contact info
Pet Policy: Life is PAWSOME here. Relax in comfort with your furry friend at your side! Pets Welcome Upon Approval. Breed restrictions apply. Limit of 2 pets per home. Pet deposit is $250 per pet. Monthly pet rent of $50 will be charged per pet. Website: https://www.theshelby.com/?utm_knock=cl Availability and pricing are subject to change daily EQUAL HOUSING OPPORTUNITYD654E2FAF918448"	https://seattle.craigslist.org/see/apa/d/seattle-bed-bath-we-welcome-your-pets/7711811428.html	True
7714176808	Two-Tone Cabinetry, Pet Grooming Station, Private, Landscaped Patios *	2175	queen anne		seattle	(47.632569, -122.342338)	False	"UP TO 8 WEEKS FREE RENT & 3 MONTHS FREE PARKING*! Stellar Apartments 1405 Dexter Ave N, Seattle, WA, 98109Use this link for more information:https://thrive.touraptnow.com/n7q07bCall Now -  show contact info
 x 35DAZZLING NEW HOMES NOW PRE-LEASING IN SOUTH LAKE UNION1 Bedroom, 1 Bath | Approximately 526 Sq. Ft.Community Info:Enter a world of cosmic beauty and luxurious living at Stellar, located in South Lake Union, Seattle's premier waterfront neighborhood. Inspired by the dazzling stars and galaxies of our universe, Stellar offers a chance to escape the ordinary and embrace the extraordinary. From our exquisite apartment homes to our shimmering rooftop lounge with awe-inspiring city views, every detail is designed to take your living experience to astronomical heights. Whether you're a stargazer, a dreamer, or simply someone who craves a touch of magic in your life, we invite you to claim your corner of the cosmos right here at Stellar. Unit Highlights ✧  Kitchen Island * ✧  Air Conditioning ✧  Floor-to-Ceiling Windows ✧  Pantry * ✧  Walk-In Closets * ✧  In-Unit Washer & Dryer ✧  Two-Tone Cabinetry ✧  Condo-Quality Built-In Mudroom & Shelving ✧  Stainless Steel Appliances ✧  Luxury Vinyl Plank Flooring Throughout ✧  Choice of Light or Dark Color Schemes ✧  Quartz Countertops ✧  Designer Lighting & Plumbing Fixtures ✧  Private, Landscaped Patios ** Only available in select unitsCommunity Highlights ✧  State-of-the-Art Fitness Center ✧  Pet Grooming Station ✧  Rooftop Deck with Skyline & Lake Views ✧  Multi-Level Car Stacker System ✧  Grand Lobby Entrance ✧  Yoga Center ✧  Skygazer Lounge w/Fireplace, Kitchen/Bar & Stunning Views ✧  Storage Units ✧  EV Charging Stations ✧  Standard Garage Parking ✧  Co-Working SpacePet PolicyWe are a pet-friendly community! Please contact our leasing office for specific policies and related charges. Photos and/or floor plans shown are representational and may not depict the exact layout or features of the available unit. If currently occupied, the individual unit you've selected may not be available to tour. Please contact our leasing team with any questions.Equal Housing OpportunityQB7YeYEib"	https://seattle.craigslist.org/see/apa/d/seattle-two-tone-cabinetry-pet-grooming/7714176808.html	True
7714176225	The Faulkner Library Lifestyle team, Covered, onsite parking available	3195	university		University Village	(47.663298, -122.300751)	False	"Arista 4715 25th Ave NE, Seattle, WA, 98105Interested In This Unit? Use this link for more details:https://greystar.leasehomenow.com/z7t2m9Call Now -  show contact info
 x 155OR Text 155 to  show contact info
 to text with us.Timeless design. Distinctive style. Splendid location. APARTMENT HOMES NOW PRE-LEASING1 Bedroom, 1 Bath | Approximately 848 Sq. Ft.Community Info:For those who know that where we live, where we dine, and where we shop matter deeply. And who believe in the importance of our homes and surroundings, the people we spend our time with, and how we spend it. Arista is for that certain type of person who believes we must cultivate and tend to our most personal fascinations — timeless design, thoughtful curation, and distinctive style. Unit Highlights ✧  Large private outdoor terraces* ✧  Samsung stainless steel appliance package ✧  Samsung gas range ✧  Two unique interior color palettes ✧  Covered, onsite parking available ✧  Air Conditioning in all homes ✧  Modern finishes ✧  Studio, 1-bedroom, 2-bedroom, and 3-bedroom homes available*Only available in select homesCommunity Highlights ✧  Featuring a seventh-floor wine lounge ✧  Rooftop terrace with fire pits and BBQs ✧  State-of-the-art bike lounge and bike storage ✧  Proximity to UVillage shopping district ✧  Pet park and spa ✧  World-class fitness studio, yoga and circuit room ✧  Located along the historic Burke Gilman 27-mile paved trail ✧  Massage room and infrared sauna ✧  The Faulkner Library Lifestyle teamOffice HoursMonday-Friday: 10:00AM-6:00PMSaturday: 11:00AM-5:00PMPet PolicyPet friendly We do not accept Comprehensive Reusable Tenant Screening Reports as defined by and pursuant to RCW 59.18.* Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Pricing and availability are subject to change. Rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.Equal Housing Opportunityj83l4DzavS"	https://seattle.craigslist.org/see/apa/d/seattle-the-faulkner-library-lifestyle/7714176225.html	True
7711306564	Secure covered parking spot	2066	seattle		Seattle, WA	(47.63982, -122.329337)	False	Stunning Eastlake 2 bdrm 2.25 bath top floor condo w/ unobstructed view across Lake Union to Gas Works Park & the Olympics. Great open floor plan lets you enjoy the sunset from the living/dining room & spacious kitchen. Beautiful custom cherry cabinets, granite counters, striking fireplace, large primary suite & 2nd bdrm w/ Murphy bed. Secure covered parking spot, 2 storage units, space for bikes & kayak. Enjoy the one of-a-kind pool that's actually out on Lake Union! Kayak or paddleboard right from the marina! Close to restaurants, Pete's Market & coffee shops. Easy access to South Lake Union, UW, Downtown & I-5. Recent building renovation with new siding, windows, decks, railings, interior common areas & dock/pool decking.	https://seattle.craigslist.org/see/apa/d/seattle-secure-covered-parking-spot/7711306564.html	True
7714175325	Modern Kitchens, Generous Closets, Parking Garage	2529	ravenna		Seattle, Ravenna, Roosvelt	(47.67534, -122.312792)	False	"This is an Urban 1 Bedroom, 1 Bath, Approximately 629 Sq. Ft. Follow This Link for More Information:https://greystar.leasehomenow.com/8wz51tCall Now -  show contact info
 x 122OR Text 122 to  show contact info
 to text us.Welcome Home to CenterlineCommunity Info:Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information. Experience Seattle living at Centerline. With substantial first floor retail, a private/public interior courtyard, roof-top decks with dog areas, BBQ and green roofs bring a real community feeling to the building. At Centerline you're right at home.Features: ‣  Wood-Style Flooring ‣  Generous Closets ‣  Floor-to-Ceiling Windows ‣  Modern Kitchens ‣  Brand New ApartmentsCommunity Amenities: ‣  Ground Floor Retail ‣  Interior Courtyard ‣  Green Roofs ‣  Rooftop Decks & BBQ Areas ‣  Parking GaragePet Policy:Pet friendly, contact for details. Office Hours:Monday-Saturday: 9:00AM-6:00PMCenterline1420 NE 65th St, Seattle, WA, 98115 We do not accept Comprehensive Reusable Tenant Screening Reports as defined by and pursuant to RCW 59.18.* Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Pricing and availability are subject to change. Rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.Equal Housing OpportunityU46EO58cDFC"	https://seattle.craigslist.org/see/apa/d/seattle-modern-kitchens-generous/7714175325.html	True
7714173526	24-Hour Maintenance, Online Payments Available, Complimentary Wi-Fi	1896	belltown		Belltown	(47.644541, -122.349439)	False	"6 Weeks FREE on select apartment homes! This is a 1 Bedroom, 1 Bath, Approximately 581 Sq. Ft. Want more info? See the link below:https://thrive.touraptnow.com/r42027Call Now -  show contact info
 x 171ONE MONTH FREE ON ALL APARTMENTS!Community Info:Experience our Seattle apartments! Wake up to the energy of the city and form a connection with Seattle’s rich musical culture. Modern and spacious apartments in the heart of Seattle await you at the Verve. Live with passion, and embrace the spirit of Seattle just steps away from the best concerts and festivals in the city. Wake up to the energy of the city and enjoy easy access to downtown. Hugging the cusp of Queen Anne and Belltown, you'll be a stone's throw away from historical restaurants, retail, museums, and parks. Find your passion, find your verve. Stunning views of the Space Needle, Puget Sound, the Cascades, and the Olympic Mountains surround our modern apartments. Unique and Seattle-centric amenity spaces will give you options to play all year long. There’s even space for your furry best friend to chill out and enjoy the view in our community dog park. Find yourself at the center and call Verve home. Stop by our location today to schedule a tour and see our available pet-friendly Seattle apartments. Call with your questions and learn more about our urban apartment community.Features: ‣  Pantry ‣  Linen Closets  ‣  Space Needle, Mountain, Water and City Views  ‣  Stainless Steel Appliances ‣  Garbage Disposal ‣  Granite Countertops ‣  Microwave ‣  Open Layouts ‣  Washer & Dryer ‣  Energy Star Appliances ‣  Glass Top Range  ‣  Additional Storage ‣  DishwasherCommunity Amenities: ‣  Board Room ‣  Reserved Resident Garage Parking ‣  Solarium ‣  BBQ grill station ‣  Resident Gatherings ‣  Rooftop Dog Lounge ‣  24-Hour Fitness Center ‣  Online Payments Available ‣  Bike Storage and Storage Lockers ‣  Space Needle, Mountain, Water and City Views ‣  Sky Lounge and Rooftop Terrace ‣  Complimentary Wi-Fi ‣  24-Hour MaintenancePet Policy:Verve welcomes your pets. Our homes accommodate up to two pets per home. Breed restrictions. Please call for more details. Office Hours:Monday-Saturday: 10:00AM-5:00PMVerve 2720 4th Ave, Seattle, WA, 98121Photos and/or floor plans shown are representational and may not depict the exact layout or features of the available unit. If currently occupied, the individual unit you've selected may not be available to tour. Please contact our leasing team with any questions.Equal Housing OpportunityGHkhqeDvzz3T"	https://seattle.craigslist.org/see/apa/d/seattle-24-hour-maintenance-online/7714173526.html	True
7714171535	Pet-Friendly Two bedroom with One Month Free!! Don't Miss Out!	1975	greenlake		Greenlake	(47.682231, -122.322789)	False	"We now book our tour appointments online!
www.greenlaketerrace.com

Property Description:
Greenlake Terrace Apartments located in North Seattle, WA. At Greenlake Terrace, you’ll experience living close to everywhere you need to be. Close access to I-5, Malls, University of Washington and Downtown Seattle. Enjoy the neighborhood walking to the lake and catching the sunset from a local Bistro. We welcome pets. We look forward to introducing you to our community. Book a Tour Today.

Details:
Availability date: 12/20/2023
Pets: Cats, Small Dogs (<25lb), Large Dogs (>25lb).
Pet Deposit $300. (Per pet)
Pet Rent $45. (Per pet, 2 pet max)
Leasing Options: Call and inquire within.
Leasing notes:
Application fee: $50
Holding fee: $150 (Goes towards $300 security deposit)
Renters Insurance Required.

Amenities:
Amazon Lockers on Sight
Garden Style Courtyard w/ BBQ area

Additional features:
Parking type: Parking Garage
Parking notes: $100
Appliances: Full size oven, Refrigerator, Dishwasher.
Heating: Electric
Security and Access: Fob Access
Easy Access to I-5
Maintenance

Offered by:
Greenlake Terrace
7415 5th Ave NE, Seattle, WA 98115

Equal Housing Opportunity"	https://seattle.craigslist.org/see/apa/d/seattle-pet-friendly-two-bedroom-with/7714171535.html	True
